#REFERENCE LIST;ALGORITHM;P;PREFIX SIZE;RBO_SCORE
TOTALS;pagerank_ott_adapted_dbpedia;0.9872894287109375;100;0.47991888343711525
TOTALS;pagerank_ott_adapted_dbpedia;0.989410400390625;120;0.49111819306022597
TOTALS;pagerank_ott_adapted_dbpedia;0.9909210205078125;140;0.5018466541673083
TOTALS;pagerank_ott_adapted_dbpedia;0.9920501708984375;160;0.5122676715924657
TOTALS;pagerank_ott_adapted_dbpedia;0.9929351806640625;180;0.522569481564485
TOTALS;pagerank_ott_adapted_dbpedia;0.9936370849609375;200;0.5325933230931302
TOTALS;pagerank_ott_adapted_dbpedia;0.9942169189453125;220;0.5425043049797644
TOTALS;pagerank_ott_adapted_dbpedia;0.9946975708007812;240;0.5521316734578059
TOTALS;pagerank_ott_adapted_dbpedia;0.9951019287109375;260;0.561439876410287
TOTALS;pagerank_ott_adapted_dbpedia;0.995452880859375;280;0.5705812720420045
TOTALS;pagerank_ott_adapted_dbpedia;0.995758056640625;300;0.5794619371053616
TOTALS;pagerank_ott_adapted_dbpedia;0.9960212707519531;320;0.5879147824791612
TOTALS;pagerank_ott_adapted_dbpedia;0.9962539672851562;340;0.596074036009483
TOTALS;pagerank_ott_adapted_dbpedia;0.9964637756347656;360;0.6040424210762276
TOTALS;pagerank_ott_adapted_dbpedia;0.9966506958007812;380;0.6116770436617597
TOTALS;pagerank_ott_adapted_dbpedia;0.9968166351318359;400;0.6189139005849095
TOTALS;pagerank_ott_adapted_dbpedia;0.9969673156738281;420;0.625888235712899
TOTALS;pagerank_ott_adapted_dbpedia;0.9971046447753906;440;0.6326018423588599
TOTALS;pagerank_ott_adapted_dbpedia;0.9972305297851562;460;0.6390742361618056
TOTALS;pagerank_ott_adapted_dbpedia;0.9973468780517578;480;0.6453427413430849
TOTALS;pagerank_ott_adapted_dbpedia;0.9974517822265625;500;0.651243127375276
TOTALS;hits_ott_dbpedia;0.93719482421875;20;0.26570649699352333
TOTALS;hits_ott_dbpedia;0.9683837890625;40;0.2923365436585041
TOTALS;hits_ott_dbpedia;0.9788665771484375;60;0.31752830217120126
TOTALS;hits_ott_dbpedia;0.984130859375;80;0.3394752368248218
TOTALS;hits_ott_dbpedia;0.9872894287109375;100;0.3583146890251889
TOTALS;hits_ott_dbpedia;0.989410400390625;120;0.3749305669979585
TOTALS;hits_ott_dbpedia;0.9909210205078125;140;0.3897392396297551
TOTALS;hits_ott_dbpedia;0.9920501708984375;160;0.4031106740898878
TOTALS;hits_ott_dbpedia;0.9929351806640625;180;0.41543242516631224
TOTALS;hits_ott_dbpedia;0.9936370849609375;200;0.42666536424132123
TOTALS;hits_ott_dbpedia;0.9942169189453125;220;0.4371320788234581
TOTALS;hits_ott_dbpedia;0.9946975708007812;240;0.44676824640042123
TOTALS;hits_ott_dbpedia;0.9951019287109375;260;0.45564870781008054
TOTALS;hits_ott_dbpedia;0.995452880859375;280;0.4640009805960245
TOTALS;hits_ott_dbpedia;0.995758056640625;300;0.4718026331296315
TOTALS;hits_ott_dbpedia;0.9960212707519531;320;0.4789709872545157
TOTALS;hits_ott_dbpedia;0.9962539672851562;340;0.4856739834333781
TOTALS;hits_ott_dbpedia;0.9964637756347656;360;0.492032269419116
TOTALS;hits_ott_dbpedia;0.9966506958007812;380;0.4979635655191305
TOTALS;hits_ott_dbpedia;0.9968166351318359;400;0.5034510393720515
TOTALS;hits_ott_dbpedia;0.9969673156738281;420;0.50862343203706
TOTALS;hits_ott_dbpedia;0.9971046447753906;440;0.5135013691942527
TOTALS;hits_ott_dbpedia;0.9972305297851562;460;0.5181154099830797
TOTALS;hits_ott_dbpedia;0.9973468780517578;480;0.5225054729826702
TOTALS;hits_ott_dbpedia;0.9974517822265625;500;0.5265704500823358
TOTALS;hits_ott_adapted_dbpedia;0.93719482421875;20;0.38542135193179106
TOTALS;hits_ott_adapted_dbpedia;0.9683837890625;40;0.4301802114306131
TOTALS;hits_ott_adapted_dbpedia;0.9788665771484375;60;0.46034675435812156
TOTALS;hits_ott_adapted_dbpedia;0.984130859375;80;0.48289160685015897
TOTALS;hits_ott_adapted_dbpedia;0.9872894287109375;100;0.5008743307426384
TOTALS;hits_ott_adapted_dbpedia;0.989410400390625;120;0.5162201289601008
TOTALS;hits_ott_adapted_dbpedia;0.9909210205078125;140;0.5297899186889826
TOTALS;hits_ott_adapted_dbpedia;0.9920501708984375;160;0.5421466550388139
TOTALS;hits_ott_adapted_dbpedia;0.9929351806640625;180;0.5537455784296245
TOTALS;hits_ott_adapted_dbpedia;0.9936370849609375;200;0.5645764791228055
TOTALS;hits_ott_adapted_dbpedia;0.9942169189453125;220;0.5749408421397469
TOTALS;hits_ott_adapted_dbpedia;0.9946975708007812;240;0.5847483206455686
TOTALS;hits_ott_adapted_dbpedia;0.9951019287109375;260;0.5940337023353746
TOTALS;hits_ott_adapted_dbpedia;0.995452880859375;280;0.6029977586131912
TOTALS;hits_ott_adapted_dbpedia;0.995758056640625;300;0.6115832915516739
TOTALS;hits_ott_adapted_dbpedia;0.9960212707519531;320;0.6196597870332207
TOTALS;hits_ott_adapted_dbpedia;0.9962539672851562;340;0.6273797403754744
TOTALS;hits_ott_adapted_dbpedia;0.9964637756347656;360;0.634856240838262
TOTALS;hits_ott_adapted_dbpedia;0.9966506958007812;380;0.6419682111489634
TOTALS;hits_ott_adapted_dbpedia;0.9968166351318359;400;0.6486683087865264
TOTALS;hits_ott_adapted_dbpedia;0.9969673156738281;420;0.6550911214931536
TOTALS;hits_ott_adapted_dbpedia;0.9971046447753906;440;0.6612450398699704
TOTALS;hits_ott_adapted_dbpedia;0.9972305297851562;460;0.6671534447769365
TOTALS;hits_ott_adapted_dbpedia;0.9973468780517578;480;0.6728547420470061
TOTALS;hits_ott_adapted_dbpedia;0.9974517822265625;500;0.6782037925147282
TOTALS;hits_classes_dbpedia;0.93719482421875;20;0.1556947042031164
TOTALS;hits_classes_dbpedia;0.9683837890625;40;0.18726378802187854
TOTALS;hits_classes_dbpedia;0.9788665771484375;60;0.21915740835474157
TOTALS;hits_classes_dbpedia;0.984130859375;80;0.25309916352881306
TOTALS;hits_classes_dbpedia;0.9872894287109375;100;0.2870597109787163
TOTALS;hits_classes_dbpedia;0.989410400390625;120;0.3198788313707377
TOTALS;hits_classes_dbpedia;0.9909210205078125;140;0.3504461058561197
TOTALS;hits_classes_dbpedia;0.9920501708984375;160;0.37839898785426396
TOTALS;hits_classes_dbpedia;0.9929351806640625;180;0.40398949799353856
TOTALS;hits_classes_dbpedia;0.9936370849609375;200;0.42690515182339506
TOTALS;hits_classes_dbpedia;0.9942169189453125;220;0.4477439898533581
TOTALS;hits_classes_dbpedia;0.9946975708007812;240;0.46640170080361226
TOTALS;hits_classes_dbpedia;0.9951019287109375;260;0.48309853932806157
TOTALS;hits_classes_dbpedia;0.995452880859375;280;0.4983381412265693
TOTALS;hits_classes_dbpedia;0.995758056640625;300;0.5121503374451063
TOTALS;hits_classes_dbpedia;0.9960212707519531;320;0.5244723643496012
TOTALS;hits_classes_dbpedia;0.9962539672851562;340;0.5356698138403934
TOTALS;hits_classes_dbpedia;0.9964637756347656;360;0.54599870314337
TOTALS;hits_classes_dbpedia;0.9966506958007812;380;0.5553756043227761
TOTALS;hits_classes_dbpedia;0.9968166351318359;400;0.5638281213690988
TOTALS;hits_classes_dbpedia;0.9969673156738281;420;0.5715990807609129
TOTALS;hits_classes_dbpedia;0.9971046447753906;440;0.5787531670366236
TOTALS;hits_classes_dbpedia;0.9972305297851562;460;0.5853644489811001
TOTALS;hits_classes_dbpedia;0.9973468780517578;480;0.5915143793434292
TOTALS;hits_classes_dbpedia;0.9974517822265625;500;0.5970869911301231
TOTALS;hits_adapted_classes_dbpedia;0.93719482421875;20;0.32976836651584623
TOTALS;hits_adapted_classes_dbpedia;0.9683837890625;40;0.42431605930069566
TOTALS;hits_adapted_classes_dbpedia;0.9788665771484375;60;0.4800881427112689
TOTALS;hits_adapted_classes_dbpedia;0.984130859375;80;0.5199587647222488
TOTALS;hits_adapted_classes_dbpedia;0.9872894287109375;100;0.5512310392363521
TOTALS;hits_adapted_classes_dbpedia;0.989410400390625;120;0.5771401768250778
TOTALS;hits_adapted_classes_dbpedia;0.9909210205078125;140;0.5988778528894979
TOTALS;hits_adapted_classes_dbpedia;0.9920501708984375;160;0.6172942698913298
TOTALS;hits_adapted_classes_dbpedia;0.9929351806640625;180;0.6331631275671822
TOTALS;hits_adapted_classes_dbpedia;0.9936370849609375;200;0.6466644139122356
TOTALS;hits_adapted_classes_dbpedia;0.9942169189453125;220;0.6583964563380638
TOTALS;hits_adapted_classes_dbpedia;0.9946975708007812;240;0.6684679639473758
TOTALS;hits_adapted_classes_dbpedia;0.9951019287109375;260;0.6771306000896987
TOTALS;hits_adapted_classes_dbpedia;0.995452880859375;280;0.6847390670728408
TOTALS;hits_adapted_classes_dbpedia;0.995758056640625;300;0.6913777684470386
TOTALS;hits_adapted_classes_dbpedia;0.9960212707519531;320;0.6970824922982578
TOTALS;hits_adapted_classes_dbpedia;0.9962539672851562;340;0.7020776915987963
TOTALS;hits_adapted_classes_dbpedia;0.9964637756347656;360;0.7065157639331094
TOTALS;hits_adapted_classes_dbpedia;0.9966506958007812;380;0.7103945065677971
TOTALS;hits_adapted_classes_dbpedia;0.9968166351318359;400;0.7137601773422654
TOTALS;hits_adapted_classes_dbpedia;0.9969673156738281;420;0.7167379311993509
TOTALS;hits_adapted_classes_dbpedia;0.9971046447753906;440;0.7193742161414013
TOTALS;hits_adapted_classes_dbpedia;0.9972305297851562;460;0.7217151835600519
TOTALS;hits_adapted_classes_dbpedia;0.9973468780517578;480;0.7238054465282917
TOTALS;hits_adapted_classes_dbpedia;0.9974517822265625;500;0.7256223277284721
TOTALS;instance_counting_dbpedia;0.93719482421875;20;0.3332657777299507
TOTALS;instance_counting_dbpedia;0.9683837890625;40;0.43537210649984326
TOTALS;instance_counting_dbpedia;0.9788665771484375;60;0.49441666242126064
TOTALS;instance_counting_dbpedia;0.984130859375;80;0.5355390809972321
TOTALS;instance_counting_dbpedia;0.9872894287109375;100;0.5672477724977357
TOTALS;instance_counting_dbpedia;0.989410400390625;120;0.5932944208816053
TOTALS;instance_counting_dbpedia;0.9909210205078125;140;0.6150756564390084
TOTALS;instance_counting_dbpedia;0.9920501708984375;160;0.6335179362194053
TOTALS;instance_counting_dbpedia;0.9929351806640625;180;0.6494176712222683
TOTALS;instance_counting_dbpedia;0.9936370849609375;200;0.6629569731763126
TOTALS;instance_counting_dbpedia;0.9942169189453125;220;0.6747314141746805
TOTALS;instance_counting_dbpedia;0.9946975708007812;240;0.6848447708724265
TOTALS;instance_counting_dbpedia;0.9951019287109375;260;0.6935451477525536
TOTALS;instance_counting_dbpedia;0.995452880859375;280;0.7011855204238533
TOTALS;instance_counting_dbpedia;0.995758056640625;300;0.7078484885441653
TOTALS;instance_counting_dbpedia;0.9960212707519531;320;0.7135689209256708
TOTALS;instance_counting_dbpedia;0.9962539672851562;340;0.7185716341168058
TOTALS;instance_counting_dbpedia;0.9964637756347656;360;0.7230092480472015
TOTALS;instance_counting_dbpedia;0.9966506958007812;380;0.7268799734352195
TOTALS;instance_counting_dbpedia;0.9968166351318359;400;0.7302309840972518
TOTALS;instance_counting_dbpedia;0.9969673156738281;420;0.7331879800406713
TOTALS;instance_counting_dbpedia;0.9971046447753906;440;0.7357980650801936
TOTALS;instance_counting_dbpedia;0.9972305297851562;460;0.7381079644108648
TOTALS;instance_counting_dbpedia;0.9973468780517578;480;0.7401626904986593
TOTALS;instance_counting_dbpedia;0.9974517822265625;500;0.7419412288061699
TOTALS;classrank_dbpedia;0.93719482421875;20;0.3497803992221048
TOTALS;classrank_dbpedia;0.9683837890625;40;0.47009144675213094
TOTALS;classrank_dbpedia;0.9788665771484375;60;0.5351029952386258
TOTALS;classrank_dbpedia;0.984130859375;80;0.5780600891309207
TOTALS;classrank_dbpedia;0.9872894287109375;100;0.6097475754711307
TOTALS;classrank_dbpedia;0.989410400390625;120;0.6347800203319844
TOTALS;classrank_dbpedia;0.9909210205078125;140;0.6550000094026447
TOTALS;classrank_dbpedia;0.9920501708984375;160;0.6715995686607057
TOTALS;classrank_dbpedia;0.9929351806640625;180;0.6855131375692348
TOTALS;classrank_dbpedia;0.9936370849609375;200;0.6970543650489024
TOTALS;classrank_dbpedia;0.9942169189453125;220;0.7068433176932937
TOTALS;classrank_dbpedia;0.9946975708007812;240;0.7150483482114984
TOTALS;classrank_dbpedia;0.9951019287109375;260;0.7219386698090344
TOTALS;classrank_dbpedia;0.995452880859375;280;0.7278433623242568
TOTALS;classrank_dbpedia;0.995758056640625;300;0.7328641471872678
TOTALS;classrank_dbpedia;0.9960212707519531;320;0.7370635408202627
TOTALS;classrank_dbpedia;0.9962539672851562;340;0.7406374178028822
TOTALS;classrank_dbpedia;0.9964637756347656;360;0.7437167809933766
TOTALS;classrank_dbpedia;0.9966506958007812;380;0.7463200990910338
TOTALS;classrank_dbpedia;0.9968166351318359;400;0.7484997957037078
TOTALS;classrank_dbpedia;0.9969673156738281;420;0.7503550135294971
TOTALS;classrank_dbpedia;0.9971046447753906;440;0.7519289676510881
TOTALS;classrank_dbpedia;0.9972305297851562;460;0.7532621011280797
TOTALS;classrank_dbpedia;0.9973468780517578;480;0.7543910171176955
TOTALS;classrank_dbpedia;0.9974517822265625;500;0.7553158034838059
TOTALS;cr_adapted_dbpedia;0.93719482421875;20;0.3459527317800958
TOTALS;cr_adapted_dbpedia;0.9683837890625;40;0.46253438623472914
TOTALS;cr_adapted_dbpedia;0.9788665771484375;60;0.5263756296005113
TOTALS;cr_adapted_dbpedia;0.984130859375;80;0.5689369613174831
TOTALS;cr_adapted_dbpedia;0.9872894287109375;100;0.6005974512631057
TOTALS;cr_adapted_dbpedia;0.989410400390625;120;0.6257993055749185
TOTALS;cr_adapted_dbpedia;0.9909210205078125;140;0.646289394339059
TOTALS;cr_adapted_dbpedia;0.9920501708984375;160;0.6632046694344084
TOTALS;cr_adapted_dbpedia;0.9929351806640625;180;0.6774528348213364
TOTALS;cr_adapted_dbpedia;0.9936370849609375;200;0.6893251454927285
TOTALS;cr_adapted_dbpedia;0.9942169189453125;220;0.6994384514313685
TOTALS;cr_adapted_dbpedia;0.9946975708007812;240;0.7079516472141688
TOTALS;cr_adapted_dbpedia;0.9951019287109375;260;0.7151316511661792
TOTALS;cr_adapted_dbpedia;0.995452880859375;280;0.7213122374349009
TOTALS;cr_adapted_dbpedia;0.995758056640625;300;0.7265927536031317
TOTALS;cr_adapted_dbpedia;0.9960212707519531;320;0.7310318955205517
TOTALS;cr_adapted_dbpedia;0.9962539672851562;340;0.7348305054965103
TOTALS;cr_adapted_dbpedia;0.9964637756347656;360;0.7381232599943396
TOTALS;cr_adapted_dbpedia;0.9966506958007812;380;0.7409256423291364
TOTALS;cr_adapted_dbpedia;0.9968166351318359;400;0.7432893865575212
TOTALS;cr_adapted_dbpedia;0.9969673156738281;420;0.7453178927105792
TOTALS;cr_adapted_dbpedia;0.9971046447753906;440;0.7470550403583609
TOTALS;cr_adapted_dbpedia;0.9972305297851562;460;0.7485422909636626
TOTALS;cr_adapted_dbpedia;0.9973468780517578;480;0.7498175886462318
TOTALS;cr_adapted_dbpedia;0.9974517822265625;500;0.7508776747031614
TOTALS
;betw_dbo_onto;bridging_dbo_onto;deg_dbo_onto;harm_dbo_onto;rad_dbo_onto;adapted_betw_dbo_onto;adapted_bridging_dbo_onto;adapted_deg_dbo_onto;adapted_harm_dbo_onto;adapted_rad_dbo_onto;pagerank_ranking_att_dbpedia;adapted_pagerank_dbpedia_aat;pagerank_ott_dbpedia;pagerank_ott_adapted_dbpedia;hits_ott_dbpedia;hits_ott_adapted_dbpedia;hits_classes_dbpedia;hits_adapted_classes_dbpedia;instance_counting_dbpedia;classrank_dbpedia;cr_adapted_dbpedia
20;0,23551693327940582;0,018408959464610724;0,18067912318304882;0,018560098160029938;0,06420443693175991;0,33305579827880843;0,33016003726786947;0,3547296993043003;0,31055747408552015;0,3341283673490355;0,3177152300246221;0,32631201822051187;0,30777703993128674;0,4267073447970977;0,26570649699352333;0,38542135193179106;0,1556947042031164;0,32976836651584623;0,3332657777299507;0,3497803992221048;0,3459527317800958
40;0,2559597380787434;0,07144567338407416;0,18220981795501093;0,05993306316408425;0,09210648214444182;0,4348494121851502;0,4339456177138909;0,4220968005666401;0,3657681252608425;0,4350225303083089;0,4265572215772887;0,4327943891398753;0,30124012759755503;0,4410026315267236;0,2923365436585041;0,4301802114306131;0,18726378802187854;0,42431605930069566;0,43537210649984326;0,47009144675213094;0,46253438623472914
60;0,2842919572784412;0,12152075985643505;0,19849963645860766;0,10227403918362343;0,1265990622014151;0,49369790128061053;0,4903775534092796;0,4658645458824893;0,3880084773835805;0,4930661876255851;0,4925136434637929;0,4965553080777396;0,31202753312145887;0,4550017019843288;0,31752830217120126;0,46034675435812156;0,21915740835474157;0,4800881427112689;0,49441666242126064;0,5351029952386258;0,5263756296005113
80;0,3116843846237443;0,16403359990412753;0,220478053167245;0,14258093892999524;0,1620650126498008;0,5345695653596835;0,5270334086092434;0,4985406516400396;0,40163251206213135;0,5329070466661342;0,5378184530707546;0,5408414104953605;0,3271552496343167;0,4680366592839106;0,3394752368248218;0,48289160685015897;0,25309916352881306;0,5199587647222488;0,5355390809972321;0,5780600891309207;0,5689369613174831
100;0,3356509715868278;0,19961116584452726;0,24380582784372928;0,17991534756615904;0,19627584573088913;0,5658632351802341;0,5538410248029114;0,5250760436259222;0,4132680416014114;0,5629128630931758;0,5716766605164784;0,5743662461223593;0,3433317213648821;0,47991888343711525;0,3583146890251889;0,5008743307426384;0,2870597109787163;0,5512310392363521;0,5672477724977357;0,6097475754711307;0,6005974512631057
120;0,3560309420180456;0,22962131298902416;0,2665455714203683;0,21413143021301212;0,22840147058311813;0,5914202008188275;0,5752873122736586;0,5478125865910132;0,4249922025471006;0,5870637010537538;0,5985954549427326;0,6012695094235463;0,3596550786504399;0,49111819306022597;0,3749305669979585;0,5162201289601008;0,3198788313707377;0,5771401768250778;0,5932944208816053;0,6347800203319844;0,6257993055749185
140;0,3728631830722832;0,2547070417095806;0,287305036594765;0,24465326712418892;0,25752240599365245;0,6128406389128142;0,5932189778626625;0,5675306002756293;0,4371753463387954;0,6071175214312684;0,6204626461961991;0,6232473783369884;0,375449844624494;0,5018466541673083;0,3897392396297551;0,5297899186889826;0,3504461058561197;0,5988778528894979;0,6150756564390084;0,6550000094026447;0,646289394339059
160;0,38656783401749834;0,27566595838382435;0,3055020505613796;0,271445665126491;0,2833815859235464;0,631226846490247;0,6087241625281722;0,5847840903990741;0,4497719348819795;0,6242662190153756;0,6385313641334945;0,6414605991286226;0,3903865631193481;0,5122676715924657;0,4031106740898878;0,5421466550388139;0,37839898785426396;0,6172942698913298;0,6335179362194053;0,6715995686607057;0,6632046694344084
180;0,39772849763865464;0,29338508390020873;0,32115790071519773;0,2949535430827753;0,3062773002607741;0,6474831834133166;0,622586491587789;0,6001287935426803;0,4627592774665429;0,63943997575656;0,6537927996556887;0,6568619145136503;0,4044613354117661;0,522569481564485;0,41543242516631224;0,5537455784296245;0,40398949799353856;0,6331631275671822;0,6494176712222683;0,6855131375692348;0,6774528348213364
200;0,40657939999790144;0,30813606904255064;0,334089182058102;0,31506683347979075;0,32601801836186073;0,6618232483717181;0,6349557759999941;0,6135961863614432;0,475737460956878;0,6528779747185045;0,6665640900249294;0,6697506864991634;0,41737628379756275;0,5325933230931302;0,42666536424132123;0,5645764791228055;0,42690515182339506;0,6466644139122356;0,6629569731763126;0,6970543650489024;0,6893251454927285
220;0,4136510889003051;0,320656917682176;0,3447296864411241;0,33247675714481834;0,34322486964113796;0,6748476243615718;0,6463054063648387;0,6256634667238592;0,4887794986346769;0,665155972864265;0,6775042862839722;0,6807838159229027;0,4293642647070847;0,5425043049797644;0,4371320788234581;0,5749408421397469;0,4477439898533581;0,6583964563380638;0,6747314141746805;0,7068433176932937;0,6994384514313685
240;0,41914722812483673;0,33114229599551614;0,3531667322082601;0,3472508534457901;0,3579245342710403;0,6866064533950764;0,656638390101951;0,6363441381984686;0,5015689174652662;0,6763198547703325;0,6867759688616515;0,6901231166262213;0,44028487429698715;0,5521316734578059;0,44676824640042123;0,5847483206455686;0,46640170080361226;0,6684679639473758;0,6848447708724265;0,7150483482114984;0,7079516472141688
260;0,42335128752327367;0,33993088743575983;0,3596918393645755;0,3597314163198125;0,37042497305767874;0,6972869931535104;0,6660842515222779;0,6458134782350574;0,5139971902704926;0,6865368671462639;0,6946565121945081;0,6980489642650863;0,450200709896074;0,561439876410287;0,45564870781008054;0,5940337023353746;0,48309853932806157;0,6771306000896987;0,6935451477525536;0,7219386698090344;0,7151316511661792
280;0,426556222067702;0,34744330587569366;0,36467278712757056;0,37043323636180486;0,3812179689058882;0,7072261544184658;0,6749157080513416;0,6543876981148689;0,5262306414371564;0,6961178499038478;0,7014998001323736;0,7049191823527704;0,45936350018079264;0,5705812720420045;0,4640009805960245;0,6029977586131912;0,4983381412265693;0,6847390670728408;0,7011855204238533;0,7278433623242568;0,7213122374349009
300;0,428899912296929;0,3538122195333451;0,36827293666533406;0,37949518357718254;0,39042502641788773;0,7164399839794626;0,6831289496740253;0,6621038195145051;0,5381209551175308;0,7050671597314054;0,7074042933377777;0,7108348079227721;0,467756487445822;0,5794619371053616;0,4718026331296315;0,6115832915516739;0,5121503374451063;0,6913777684470386;0,7078484885441653;0,7328641471872678;0,7265927536031317
320;0,4305055699645258;0,3591218607262109;0,3706588219533401;0,3870093943621396;0,3981211644086426;0,7248628027153668;0,6906516415873271;0,6689433908053525;0,5494308870004345;0,7133075572928118;0,7124220198284625;0,7158507735868871;0,4753117622646392;0,5879147824791612;0,4789709872545157;0,6196597870332207;0,5244723643496012;0,6970824922982578;0,7135689209256708;0,7370635408202627;0,7310318955205517
340;0,43153727451941853;0,3636248898773634;0,37207368205082003;0,3933216077897949;0,40464386390948054;0,7327137986846333;0,6976700794687387;0,6751220046401538;0,5603328773870797;0,7210409735544736;0,7167668919546661;0,7201836684778553;0,48223050673874956;0,596074036009483;0,4856739834333781;0,6273797403754744;0,5356698138403934;0,7020776915987963;0,7185716341168058;0,7406374178028822;0,7348305054965103
360;0,4321005801228257;0,3674903197453616;0,3726747050313313;0,3986642699584918;0,41022095844539924;0,7401481653691172;0,7043168811519674;0,6807892651044075;0,570960233279459;0,7284113420869402;0,7205829687081652;0,7239792587945973;0,4886553839119936;0,6040424210762276;0,492032269419116;0,634856240838262;0,54599870314337;0,7065157639331094;0,7230092480472015;0,7437167809933766;0,7381232599943396
380;0,43226493848269953;0,3707450440973754;0,3725763195305472;0,40307730731147245;0,41488225659218153;0,7470792182317442;0,7105104815657698;0,6859062970632327;0,5811209048023569;0,7353244646202935;0,723878382092442;0,7272476655116297;0,4945221133000527;0,6116770436617597;0,4979635655191305;0,6419682111489634;0,5553756043227761;0,7103945065677971;0,7268799734352195;0,7463200990910338;0,7409256423291364
400;0,43210927584416137;0,37345847507395935;0,3719127236125111;0,40666622082810805;0,41872558853606406;0,7534935913699596;0,7162366063702047;0,690494927922183;0,5907306452965457;0,7417581259515299;0,7267026642879053;0,7300402810747256;0,49983701582813145;0,6189139005849095;0,5034510393720515;0,6486683087865264;0,5638281213690988;0,7137601773422654;0,7302309840972518;0,7484997957037078;0,7432893865575212
